"","L","MAP","MAT","PET_A_A","PfPCQ","R_PCQ_D","S_z","deviance","f_R","f_soil","h","pCO2","z"
"54",8.60784954434578,153.781408311005,2.43449414641785,178.543643914684,0.086351225008058,0.0864969526303348,151.131797685359,25.702410119313,0.0279084390062494,0.232074668377623,0.071822444640499,115.988203109514,0
"55",8.5659613984483,149.179832210597,2.40784168121117,172.344797403913,0.0875579676677923,0.0858003872675626,149.304835771381,25.702410119313,0.0278938991075265,0.237339955641183,0.071370904350611,114.332867420637,0
"56",8.71125994717832,153.158830725512,2.41108424032068,170.791294059617,0.085993118012931,0.0905027198443276,162.332403143026,25.702410119313,0.0281320954569553,0.233682637635512,0.068106194141345,115.943015546628,0
"57",8.55481474200623,148.807951631117,2.47271853245925,180.213689710849,0.0861945386259347,0.0764241544051079,110.637554062356,25.702410119313,0.0287624397569302,0.23087815449117,0.0752104648796936,107.352621253592,0
"58",8.72080249953607,151.365481149503,2.45609250859919,174.064630507658,0.087430225647671,0.0826509797542124,132.594805053437,25.702410119313,0.0282464507637927,0.233770665214246,0.0750721356307459,112.380494501833,0
"59",8.6103923070157,157.374920460243,2.48119944736454,180.0959727875,0.0873384362121412,0.0852288736144307,142.322666313352,25.702410119313,0.0280625059551453,0.226590897626474,0.0748604912915747,115.273141491395,0
"60",8.56897317762386,150.745567803977,2.36942803202839,174.199730325592,0.0854880869873243,0.0818362025461674,139.829733978338,25.702410119313,0.0280390267145898,0.230090675656978,0.0737619800616023,116.157250658093,0
"61",8.55131158612405,152.465187182522,2.41657573603564,179.158099397329,0.0861361969919801,0.0832222314197796,150.297632319135,25.702410119313,0.0273082992452875,0.23068501079104,0.0757885034319503,114.386913136805,0
"62",8.61842399933909,151.2674165805,2.39824070286009,175.270536545118,0.0856390818512455,0.0868703071223834,153.957445906329,25.702410119313,0.0276527382449621,0.22940135111291,0.0701310391240378,113.93692473204,0
"63",8.60724376300909,151.40230107047,2.35082763533499,166.437671049942,0.0869338257291783,0.0847659026267134,157.942959834455,25.702410119313,0.0277349770514071,0.230315559752976,0.067462154790457,111.727454028232,0
"64",8.65006687238181,147.74715680617,2.35810530570092,168.844425315991,0.0860128013721206,0.0901119659236812,172.922097229054,25.702410119313,0.0273969070475648,0.230768509877534,0.0670177738146161,112.180656137951,0
"65",8.47684595265566,151.998615687071,2.4135197386931,171.788877491947,0.0861076745890653,0.0861045425811323,155.124850525471,25.702410119313,0.0270971643668377,0.228568301866761,0.0690256810071593,107.02948777792,0
"66",8.60600413438128,149.590680291905,2.41524080449842,175.301691984657,0.085526412821593,0.0851639552278352,142.024060041276,25.702410119313,0.0276897820074621,0.234923109023939,0.0743893173095496,106.364587012665,0
"67",8.67023023810306,149.473277151258,2.27631636688589,166.171703065628,0.0856798379794818,0.0817359950740952,140.127009837494,25.702410119313,0.0284828331788354,0.232531052954477,0.0712401047569877,113.776047585192,0
"68",8.53251704577734,147.614556758901,2.37687543778225,169.801121316407,0.0865725956620404,0.0899489774147227,166.355049837001,25.702410119313,0.0278185848300454,0.231819991216001,0.0676857713595711,114.587016237391,0
"69",8.61920761548598,154.677559202149,2.37843071389557,180.983013713512,0.086712360496837,0.0697088906775043,91.4997450220231,25.702410119313,0.0274684713155166,0.233335394301219,0.0839607074989223,105.394795096761,0
"70",8.60707620217653,149.815891347139,2.34173004256956,174.885687684011,0.0864219101321909,0.0800186600836021,118.493436473902,25.702410119313,0.0284935272939295,0.234286702529999,0.0761169329076227,113.026487129625,0
"71",8.60034989241632,152.94367901676,2.26124635042503,160.521010826937,0.08678107581717,0.0615741362200648,92.4806184826379,25.702410119313,0.02627843300756,0.231996743068564,0.0671676411492919,90.0949834603221,0
"72",8.73302360239183,157.944531114569,2.35595897143854,170.576762452923,0.086217429673948,0.0741283022254232,109.592843812357,25.702410119313,0.0276428471524016,0.23042559115795,0.0742022639878841,109.784157080708,0
"73",8.68530266659705,151.556240192166,2.3887382592025,171.722586779054,0.0851399010537486,0.0787117081835498,118.428103294099,25.702410119313,0.0280284186397886,0.230743493828337,0.0752118804776823,111.195413936509,0
"74",8.81386664916191,155.267208809965,2.13406578941108,159.443642714181,0.0862660732788256,0.0606608837450249,92.6129953804634,25.702410119313,0.0256348130576613,0.23114187123943,0.074381525790874,89.8362640442608,0
"75",8.51768130771492,154.216495838107,2.38888057921772,179.963327778441,0.0854048871698132,0.0721772708020817,100.171092175058,25.702410119313,0.0281074931804301,0.23360537828401,0.0800417368429712,104.941230778707,0
"76",8.64792883346858,153.213905127925,2.44874034922125,180.090107028574,0.0871114050849571,0.078311864690293,117.943663494292,25.702410119313,0.0282956775221853,0.232312882590128,0.0758651926376675,108.926397668856,0
